seed,accuracy,mse,r_square,pcc
0,0.5184815184815185,0.01368563345717646,-1.520626467377972,0.2033723277970086
1,0.6073926073926074,0.01233510864534851,-12.620350137515574,0.1796755344722124
2,0.5434565434565435,0.015610583526638924,-10.462924465137199,-0.023957858853269714
3,0.5044955044955045,0.016959425464011385,-3.73490521882702,-0.15240943500036516
4,0.5544455544455544,0.014300596296339002,-12.77824371801445,-0.26638526553824693
5,0.6383616383616384,0.013683785989714725,-2.1135273008972058,0.15545201379266715
6,0.6423576423576424,0.011481956101824457,-10.44937997167723,0.3332842831086676
7,0.4775224775224775,0.011789826586089432,-26.704377486678986,0.16972564737843643
8,0.6483516483516484,0.012056627811482213,-9.106541984743409,0.0763941680015964
9,0.6363636363636364,0.013220175882866968,-6.918453118101869,0.0034867216114132433
10,0.43156843156843155,0.015116459099446327,-32.907135809588645,-0.020255983005972304
11,0.6903096903096904,0.01195228058942052,-8.314742423049994,0.12728705538580884
12,0.5544455544455544,0.016878793477869827,-3.1192318438130524,-0.06869726971164625
13,0.5704295704295704,0.01183378940229235,-33.319045512401864,0.020191712496321342
14,0.5644355644355644,0.012162915030910248,-31.44839791359054,-0.013941338724003268
15,0.6143856143856143,0.012028883051119923,-10.037277440948275,0.21946972744572818
16,0.5754245754245755,0.017717097196070185,-1.8518568120530992,0.010513386564238721
17,0.4305694305694306,0.012831200819000441,-44.67433816007886,-0.044883858264834875
18,0.5684315684315684,0.010954053911404677,-11.810459259487816,0.25849342597528613
19,0.6023976023976024,0.011811024260786026,-12.97057900245506,0.17996196014925914
20,0.43356643356643354,0.014413062377593058,-29.40251043649625,-0.33439521361209085
21,0.6733266733266733,0.015923483374157804,-1.440185838052015,0.13316687181618506
22,0.5734265734265734,0.015480297762724273,-5.297952665873908,-0.1477997623506313
23,0.5884115884115884,0.013932648874039784,-4.706657346205243,0.07074213605374835
24,0.5884115884115884,0.013268579623408326,-6.66947021177794,0.03258519593395983
25,0.43456543456543456,0.020041559084464224,-1.1218416213285165,0.06279951994946405
26,0.6173826173826173,0.010194404412532571,-11.423764454522031,0.3392191107465957
27,0.4115884115884116,0.015201374468325349,-70.66805896582946,-0.355441258506761
28,0.45254745254745254,0.013325803609913507,-40.175675324189186,-0.3570876680180777
29,0.5384615384615384,0.018272434065416617,-2.705627629422826,-0.12482161719196386
30,0.6313686313686314,0.012280410252040942,-6.205374215195707,0.09650132433301267
31,0.6043956043956044,0.011399970801509908,-26.696405788132186,0.20903556039112853
32,0.5694305694305695,0.013039084061001682,-8.07155976426253,0.011215941768448472
33,0.6593406593406593,0.012701508590789471,-3.339640751210542,0.14329315261253728
34,0.4905094905094905,0.011989006843639845,-14.757359325228194,0.04152789970100262
35,0.6723276723276723,0.0113594154850818,-6.933645924922382,0.21914997283033508
36,0.5474525474525475,0.01245122375198259,-16.659194958059,-0.05268849714814295
37,0.4995004995004995,0.013061544359429926,-7.716431860779272,-0.014319605102349517
38,0.4405594405594406,0.013918582143788456,-31.851346977684855,0.04340410539501858
39,0.5294705294705294,0.013793577520009093,-31.08267817195965,-0.0015253889145860735
40,0.4935064935064935,0.013305922078209709,-3.7421314426386383,0.1388382413203577
41,0.4965034965034965,0.013657140196087483,-16.679976865202324,-0.10951326262100873
42,0.5084915084915085,0.015041229679292127,-16.063952027710453,-0.21844013178917598
43,0.4565434565434565,0.012156383597845918,-2.507169930020098,0.21859148310221507
44,0.6423576423576424,0.013176386856093389,-3.6901718951146716,0.117037849998849
45,0.6023976023976024,0.010185244956372507,-16.58686433801188,0.4528968868412771
46,0.6303696303696303,0.01306964479066366,-4.052625499527144,0.11325275929087539
47,0.6513486513486514,0.011481188519457291,-8.348593592084166,0.23056988726670596
48,0.6003996003996004,0.018884118807051074,-1.5099414582518076,0.016361769961137484
49,0.5284715284715285,0.013381489549268348,-11.124101973852138,-0.0421333658150756
50,0.5434565434565435,0.013420260906867022,-9.439616763424649,-0.07751523064250314
51,0.48951048951048953,0.013153848134478353,-16.593999614813608,0.14827432602327537
52,0.6753246753246753,0.012129237145885364,-1.9871736302605263,0.2549042153717348
53,0.5604395604395604,0.016897579338874744,-3.1065797489426528,-0.06302324920045507
54,0.47152847152847155,0.010586952931507866,-10.681875516001565,0.3261424902227519
55,0.5424575424575424,0.01716106904816846,-3.783415910597266,-0.14542754305267735
56,0.4915084915084915,0.01306260871380381,-18.19290716886476,-0.1393229825739586
57,0.5034965034965035,0.01716435133057026,-5.9977300303676335,-0.1251696946663659
58,0.6413586413586414,0.011934137473044188,-8.20075558874677,0.10654379333301836
59,0.5454545454545454,0.012660622171166208,-13.849947621375074,-0.014715398777773192
60,0.5724275724275725,0.012864591496623256,-9.551849282519303,-0.023342826218733143
61,0.4675324675324675,0.01653257602502322,-14.20903463312879,-0.24052592629504904
62,0.4095904095904096,0.013279182701657928,-94.02841332874868,0.02043069337870352
63,0.6493506493506493,0.010396947009907065,-18.484259917102545,0.32730961111429047
64,0.5384615384615384,0.015249904199644365,-4.636451171599693,-0.09893073591809096
65,0.6353646353646354,0.010413032779889921,-7.121144991127894,0.3090566995722744
66,0.5994005994005994,0.011877300712947292,-81.84108830225043,-0.11791336900337054
67,0.6723276723276723,0.014758744661203761,-3.235312651694181,0.15721158576080385
68,0.47652347652347654,0.013070034171036778,-20.859261134665243,-0.0905405590341463
69,0.4725274725274725,0.011980962350381156,-2.788576063460371,0.21835156434195202
70,0.5854145854145855,0.011101866972592056,-10.442500032057758,0.2181503659047632
71,0.5604395604395604,0.015162821152367386,-5.606778171755497,-0.06659737109867177
72,0.5284715284715285,0.013220750299350985,-4.9771512484841605,0.1902652349044337
73,0.4935064935064935,0.012404496358713487,-17.1069415560098,0.029851377178384538
74,0.5844155844155844,0.014164608157602886,-4.824698406962312,-0.014956157087236521
75,0.5624375624375625,0.01256910699629179,-15.920696333304456,-0.05510390831252719
76,0.4165834165834166,0.014447627320731328,-37.77996041296495,-0.2722832512044878
77,0.48951048951048953,0.012726049398323055,-23.953521873459813,0.12332433950157784
78,0.6643356643356644,0.010821592510996023,-4.807920702867791,0.2685213020021945
79,0.5864135864135864,0.012439741186121143,-7.407072984737283,0.07151546258979105
80,0.5454545454545454,0.016151259595779437,-5.130829126538235,-0.04809937896733188
81,0.44655344655344653,0.016467038235252238,-2.761081178607345,0.01389205621134738
82,0.6253746253746254,0.011849127832307932,-8.927996237649852,0.1796738456356768
83,0.5314685314685315,0.013866307109605736,-32.994535074995454,-0.18769209289196787
84,0.4115884115884116,0.015850882194200933,-35.355256575358155,-0.17942448675463474
85,0.6513486513486514,0.010617218496898048,-28.798641888382576,0.33232695004231927
86,0.6293706293706294,0.011785141831619146,-8.853937497258427,0.14019670730080488
87,0.5814185814185814,0.012222225706100773,-28.810236837246787,-0.07040720246711128
88,0.6473526473526473,0.015889175695423925,-1.9680851397051922,0.1596682364598485
89,0.4405594405594406,0.013400887921949056,-36.12915939424331,-0.0689787490645928
90,0.5264735264735265,0.015651906689572677,-4.747040478707553,0.014782184123498816
