seed,accuracy,mse,r_square,pcc
0,0.4995004995004995,0.013846789772656123,-5.320575605695569,-0.06424962286573654
1,0.4935064935064935,0.015149710409963957,-5.1532975635060065,-0.15758201565018845
2,0.6133866133866134,0.02091510305809696,-1.8480947267357966,-0.07198823010475057
3,0.4825174825174825,0.016327677246652055,-3.390440868760572,-0.10988123153517011
4,0.4405594405594406,0.018473795617029335,-2.5380750242249133,-0.14634732813810966
5,0.5434565434565435,0.023149206055530013,-1.6885749798645007,-0.10652282875946872
6,0.5964035964035964,0.022418898080283994,-1.9899247415874934,-0.12671502439442386
7,0.6193806193806194,0.016515277539370557,-3.525282321091013,-0.13942345535938383
8,0.4835164835164835,0.01885626037294441,-1.8219214875211307,-0.06132404734952567
9,0.47652347652347654,0.022431449125372406,-1.4512085557030066,-0.11225629472304854
10,0.44555444555444557,0.0162353287425075,-2.540433013043525,-0.04008276019477832
11,0.5614385614385614,0.017114526630101413,-2.3691022807707856,-0.04046223928811742
12,0.4945054945054945,0.017972918323076795,-1.641516148534496,-0.006799385705782676
13,0.4785214785214785,0.016709184200105164,-2.632501306487598,-0.07411187105809522
14,0.41858141858141856,0.018457222598250212,-2.838970667775652,-0.17994368650693143
15,0.5724275724275725,0.014720569431726798,-5.0706410884254325,-0.11142006115184488
16,0.45354645354645357,0.015563326172311848,-2.8395649735073416,-0.02438620003801591
17,0.5204795204795205,0.017544313220384446,-2.08225574696326,-0.05212673158457316
18,0.5074925074925075,0.01387101042910594,-11.377079193114719,-0.24286665509048355
19,0.5304695304695305,0.01315454021582423,-7.425271086786697,-0.03526541148830828
20,0.5984015984015985,0.01670225439561332,-4.289062129963898,-0.18724931411184415
21,0.4925074925074925,0.014352252169870744,-4.551328756295616,-0.06147117888095415
22,0.5654345654345654,0.013191409084775955,-10.448980358654218,-0.1421630280051615
23,0.5164835164835165,0.01682079880117253,-2.3779683524251256,-0.0518610681638601
24,0.5954045954045954,0.01592913817115825,-3.877459602763471,-0.12386511939925299
