seed,accuracy,mse,r_square,pcc
0,0.4725274725274725,0.006805916187514737,-1.8051243474349064,-0.024969540507185882
1,0.5664335664335665,0.003877277489816763,-3.8062797902885928,0.2974798612260012
2,0.5614385614385614,0.0049349364439710795,-2.220532762074407,0.1431013164235515
3,0.5774225774225774,0.0035750976278771957,-3.0316014726868863,0.41728077458901636
4,0.5234765234765235,0.005864800234254893,-2.8469692459379816,0.09898858125137346
5,0.6303696303696303,0.0068255835198616005,-0.5343168778327765,0.2126039175569617
6,0.4755244755244755,0.0055801570372721,-5.858995360405834,-0.17728066879776957
7,0.5064935064935064,0.006020777849831437,-2.6759835630041904,-0.05252760771173982
8,0.5344655344655345,0.006580137291808343,-1.5938613195248417,0.010677406248957792
9,0.5274725274725275,0.005319318623655202,-4.834275415670449,-0.07544141597583595
10,0.5324675324675324,0.004914417788919155,-4.35695266267751,0.03072970316115161
11,0.6143856143856143,0.006422048782783026,-0.8362556407439272,0.18652488214220075
12,0.5564435564435565,0.005026784723629633,-1.2737124490396523,0.21842314613963615
13,0.5874125874125874,0.003691988521606956,-3.062444044489153,0.36595010729616534
14,0.5784215784215784,0.004147537132896255,-6.403051171812777,0.17572360311290477
15,0.6403596403596403,0.005872717945580872,-2.1027089152226237,0.11992503670140453
16,0.6593406593406593,0.0033146289876426313,-3.960757586059743,0.44743769584661186
17,0.5924075924075924,0.005338085319590709,-1.7309694709534633,0.14894986681451924
18,0.5324675324675324,0.008025407383941585,-2.5765745257873967,-0.0815090841154161
19,0.6333666333666333,0.004320370865971661,-6.250951961307649,0.14487158190045304
20,0.5764235764235764,0.004563794956940001,-3.321291815331426,0.1516442606699448
21,0.5244755244755245,0.0052375714263944275,-5.059686444061467,-0.06290493004285229
22,0.5924075924075924,0.003878953705866762,-4.515652287397673,0.3495291622104897
23,0.6343656343656343,0.0039855635876038685,-7.176970948050416,0.25074830357303934
24,0.6283716283716284,0.0036469766042986993,-2.1904346273705255,0.44278841630742416
25,0.4875124875124875,0.007248828085981202,-3.5531910080442453,-0.2429037330881484
26,0.5654345654345654,0.005792982169578478,-2.712560947672956,0.012776612386813112
27,0.46553446553446554,0.005678890141714852,-2.964944458843522,-0.010878871274997341
28,0.4675324675324675,0.007428834998811736,-2.003998955710328,-0.11054431137313994
29,0.5734265734265734,0.0065365370004542706,-0.41467798473611617,0.32579539666879226
30,0.5514485514485514,0.004998688117184504,-2.980454976475414,0.08124758809752038
31,0.4825174825174825,0.004728262895039987,-5.341228708537839,0.06059682675450324
32,0.6143856143856143,0.005082182221710802,-1.0030404361069807,0.2471363690760624
33,0.5704295704295704,0.005222342549067816,-2.2934359857207163,0.1048787837766681
34,0.45054945054945056,0.005001942169488984,-7.320356214241512,-0.07334708532952013
35,0.6263736263736264,0.006199478054066155,-1.7198531785544735,0.3030566308236424
36,0.6033966033966034,0.004527544881818832,-2.668808421315458,0.19625355710180697
37,0.5984015984015985,0.0040878200348308654,-6.25994878735119,0.2490647784239192
38,0.4305694305694306,0.006001949898614825,-4.116884084938585,-0.158996585000522
39,0.4485514485514486,0.007031017573021701,-1.7137335940324698,-0.04730698409207573
40,0.5434565434565435,0.005662999325449617,-4.411975413699493,-0.08689270813284593
41,0.5914085914085914,0.00469551329355562,-4.943258975013684,0.06056009161105812
42,0.5714285714285714,0.005187200136512145,-3.7357158580391374,0.012184147542979489
43,0.6153846153846154,0.0059879466407991066,-1.2640003602471679,0.13182245481515137
44,0.5944055944055944,0.004278169090695157,-5.003189964656733,0.17109101405925264
45,0.6463536463536463,0.005614978011343003,-1.7516248907286553,0.32172262844571115
46,0.5384615384615384,0.004570441558641659,-2.4087417489903453,0.19433237049386914
47,0.5784215784215784,0.0038746568033574263,-2.152101529731763,0.32767656198810574
48,0.5434565434565435,0.005118853977926503,-1.6794533660609576,0.1614160388351208
49,0.6273726273726273,0.00438000382122024,-3.9053930420467973,0.17414746464978
50,0.5684315684315684,0.00514520074867365,-1.521084225166971,0.18039901238316292
51,0.5384615384615384,0.005137329775631555,-2.389372218119111,0.11075744724788572
52,0.5464535464535465,0.007332047325773834,-1.1773245267271495,0.0397671657644159
53,0.5864135864135864,0.0042939056395641245,-1.548012212137559,0.2852476787191508
54,0.46853146853146854,0.008164891413135804,-1.7329521942053052,-0.13528111848108987
55,0.6163836163836164,0.00490191641871669,-1.7348103300519857,0.2130610564611054
56,0.6103896103896104,0.00501013339062991,-1.0946493886653035,0.24968920815268927
57,0.4435564435564436,0.01220599313070949,-4.26063894861122,-0.26177269237823453
58,0.5804195804195804,0.0044710922566659535,-2.7234958331750176,0.18922736446242336
59,0.6353646353646354,0.004048301420076517,-3.299853338208308,0.29158151063149523
60,0.45554445554445555,0.006733660827816893,-4.017966458425391,-0.2280798816465358
61,0.5584415584415584,0.00507878535510346,-2.0642661746700384,0.1319436458205174
62,0.5724275724275725,0.005273960724573932,-4.346411403375526,-0.027484740648707554
63,0.43656343656343655,0.00812288387216986,-1.5758065595007702,-0.11463409196015018
64,0.6143856143856143,0.004609496715366986,-0.36666881480638946,0.3890571974919308
65,0.6013986013986014,0.004499538055976243,-1.603233060230298,0.2704761033897879
66,0.5664335664335665,0.003891636852258369,-12.465285656818235,0.24152622080117434
67,0.6173826173826173,0.012246172197469252,-0.3464302789988205,0.09281574952008458
68,0.4725274725274725,0.0060923991730259105,-4.201986303848431,-0.17692458727760663
69,0.5054945054945055,0.009640657478120653,-2.0441789290754944,-0.3072593391557444
70,0.5634365634365635,0.005963246611111139,-1.4175423822852604,0.10192958195022246
71,0.5624375624375625,0.0039881969531419224,-10.42645701377578,0.1975740817518794
72,0.5024975024975025,0.006663688346103977,-2.9858715576349852,-0.05592506873107698
73,0.41358641358641357,0.006952834327110808,-2.5809614921504775,-0.15779306037897725
74,0.5814185814185814,0.005924817748049389,-0.49018930124431237,0.28688336639338496
75,0.41858141858141856,0.0120796170229391,-1.3020351280430478,-0.025214539970114396
76,0.5234765234765235,0.004690967374853262,-3.631848787426649,0.10639305843747528
77,0.4875124875124875,0.006049038594001826,-4.007869789037374,-0.12814365127752236
78,0.6443556443556444,0.004271864270479895,-0.4091628522862327,0.4113252135014017
79,0.5994005994005994,0.0036982202840758443,-3.122402934302327,0.3642335966753867
80,0.5144855144855145,0.007162957339971903,-0.7827100179736597,0.1417550887402342
81,0.5974025974025974,0.0052272427333012505,-3.5623993989388856,0.1152655581814596
82,0.5594405594405595,0.004237247507394126,-3.707146739784535,0.2012767462258202
83,0.5414585414585414,0.00438662945381962,-2.221901070087596,0.23403026159580478
84,0.44955044955044954,0.007981121526682101,-2.8600362074665235,-0.2977262340476981
85,0.6523476523476524,0.004514932013718417,-10.416863387990665,0.045850305090266386
86,0.5614385614385614,0.004777760683534054,-1.2298156507701448,0.2894047646292339
87,0.5254745254745254,0.006981279032109951,-0.7439981919989052,0.1642227414680057
88,0.6283716283716284,0.010703182384625894,-0.437957056146856,0.16061015793501654
89,0.5064935064935064,0.007419799978239172,-1.3976563513279219,-0.017907169070261405
90,0.6333666333666333,0.0041498429952314736,-1.0108437799442775,0.3483748384520841
91,0.5754245754245755,0.004729749421990478,-5.731359098891944,0.02776643868309144
92,0.5464535464535465,0.004344099264454541,-6.29844321605753,0.11941778257161853
93,0.5364635364635365,0.004486331126519338,-5.951929725874848,0.096868778237054
94,0.5564435564435565,0.005342708845547264,-2.8558112734060064,0.07202884199137106
95,0.5014985014985015,0.008823599368147089,-2.6883818041771663,-0.00037604095488646375
96,0.47652347652347654,0.004857149278499752,-6.086556917158943,-0.01795782279456031
97,0.5224775224775224,0.005064317472391958,-3.81362339273025,0.023953575303739705
98,0.47152847152847155,0.005189660932450191,-5.132091436268963,-0.04390896083277538
99,0.5174825174825175,0.005888522867993148,-2.103782178024952,0.05006314848943467
ensemble_result,0.5904095904095904,0.003903481546263919,-11.189124982876598,0.23000083564140214
meta_result,0.5864135864135864,0.006472059353258409,-1.252716932698053,0.07660130686315461
