seed,accuracy,mse,r_square,pcc
0,0.6133866133866134,0.0030548981108837778,-1.4088253354919158,0.33320692185189105
1,0.5684315684315684,0.0034078739661441387,-4.991935007771835,0.1601166612525727
2,0.36363636363636365,0.0035110957760690095,-17.63699855660152,-0.19452215342043996
3,0.5954045954045954,0.004457960186278073,-2.3550563877186543,0.25337332277261915
4,0.6293706293706294,0.0027033779599994947,-5.968020075984472,0.3038101707702764
5,0.6443556443556444,0.0027680058602202774,-4.127019522574829,0.28865112100014045
6,0.6703296703296703,0.0031867265452900327,-1.1877628972193768,0.39360100696214073
7,0.4975024975024975,0.003822767871552391,-3.4420406948790054,-0.004623513265199485
8,0.6083916083916084,0.0032542240661510183,-4.0906868951794575,0.312951313842487
9,0.5544455544455544,0.004538765455191402,-1.6688885236266384,0.33400640787536684
10,0.5574425574425574,0.0031273096564372227,-14.677739757612983,0.07365421149242547
11,0.5444555444555444,0.0033332067147949767,-6.7755311546093635,0.28238006443566466
12,0.3876123876123876,0.009327129987574977,-2.813411120178848,-0.2775164175117709
13,0.5614385614385614,0.0039449634152244895,-5.084300815631548,0.313921250264376
14,0.5094905094905094,0.0038445775356873257,-2.904746452726092,0.08216602140689522
15,0.5974025974025974,0.003445741406683152,-2.813043296407325,0.3309892358154286
16,0.3876123876123876,0.004597287925200451,-9.946679694202766,-0.32051001707899707
17,0.48451548451548454,0.004618339612488993,-0.9347163532465486,0.15037133427993102
18,0.6623376623376623,0.0028958602371542915,-1.1548806154651414,0.34981999036943623
19,0.5874125874125874,0.0032958258902776746,-1.937835447790793,0.3908717587511342
20,0.6093906093906094,0.003910643029644807,-1.5576815899857492,0.4330724885387831
21,0.6523476523476524,0.002843305533065223,-1.3618605195465476,0.34977737680958254
22,0.4405594405594406,0.006270836240929131,-9.066813832518946,-0.2877620233851788
23,0.5264735264735265,0.0035319582727874744,-2.7600173833893917,0.1245674831256772
24,0.6673326673326674,0.00526608588265398,-0.004872603649809459,0.3805411201425268
25,0.6063936063936064,0.0035562914045516466,-1.372556483181111,0.3140823293029222
26,0.43956043956043955,0.006557233350124285,-3.0030560021677637,-0.26897367454667653
27,0.6083916083916084,0.0026607117789048383,-2.5527269473939787,0.34780543226122085
28,0.6223776223776224,0.0025902246831035437,-1.8338823252031182,0.4303926174347261
29,0.6483516483516484,0.0032862976812247586,-0.7257296132378488,0.33200975399967636
30,0.6983016983016983,0.002480753094443654,-1.8395730767450051,0.41732785340045253
31,0.6463536463536463,0.002956422279265769,-2.2828916166737714,0.323018619926811
32,0.6263736263736264,0.004368000840198274,-0.4885778194946604,0.2581172248827886
33,0.5424575424575424,0.0036288198070698,-7.0423961113617555,0.023620953362810455
34,0.6123876123876124,0.003969302880548298,-1.9531335112259156,0.40832544494625106
35,0.5174825174825175,0.003260857788973028,-14.679541918340382,-0.06817128831535613
36,0.5944055944055944,0.009932989731239579,-2.0288529667255806,0.39219972288702565
37,0.6223776223776224,0.002839592651333513,-3.4403973669407897,0.2905199443440446
38,0.5504495504495505,0.0037292109647056875,-2.8708433501483652,0.12540548660264159
39,0.5664335664335665,0.003378547873646495,-4.029781045408248,0.29123687270856163
40,0.5644355644355644,0.002939990869658065,-5.813147333723371,0.27737211376619886
41,0.5744255744255744,0.0029379551345085878,-9.198631352144313,0.16319160861550921
42,0.6803196803196803,0.004431013413990466,-0.5060730826275233,0.43785842494967236
43,0.6063936063936064,0.004593967978503522,-2.006323626539318,0.3453212805097257
44,0.36663336663336665,0.0588597192754685,-2.1011745767746532,-0.4267790832698386
45,0.6923076923076923,0.004090457666408288,-0.2643754875484543,0.4069126093414878
46,0.5844155844155844,0.002715398807845152,-2.5700343242514547,0.37427129212192506
47,0.6413586413586414,0.0032019109170812222,-0.9178973073916166,0.3540466042072554
48,0.5794205794205795,0.004534557600994345,-3.3930903498547433,0.4247000964793046
49,0.5884115884115884,0.0029077976735921176,-4.887732218438013,0.343544183714633
50,0.5764235764235764,0.0027914619887703363,-3.7182725051678416,0.32275733252247707
51,0.6623376623376623,0.0029479227320009997,-1.1755882762840963,0.38131896265086224
52,0.6063936063936064,0.0036564145167572197,-2.1186664366442773,0.3521949876663587
53,0.5484515484515484,0.003962262717219023,-2.5735974129279997,0.1809416340706495
54,0.5994005994005994,0.003836015519474819,-1.2074382698443102,0.3862598030032582
55,0.6053946053946054,0.0029097715318630694,-5.008055181704225,0.30348722500446423
56,0.6313686313686314,0.0030979372422874686,-0.5339741935725808,0.38379901950596174
57,0.5824175824175825,0.0032412091965902568,-2.5729386972298074,0.32706002306880916
58,0.5654345654345654,0.002976408470601551,-4.372511602150232,0.21450851072939625
59,0.5284715284715285,0.0035710609646454022,-7.819862510595497,-0.08279273093642478
60,0.5644355644355644,0.007528315381567703,-6.518826032726327,0.2240590615101586
61,0.4935064935064935,0.003513633465583026,-9.250187674396296,-0.09467368704197893
62,0.46653346653346656,0.004479473957001083,-2.5171951513648305,0.02665600847385446
63,0.6183816183816184,0.005500888325161683,-1.479166674214504,0.4427478451994558
64,0.6013986013986014,0.004009229972208386,-2.355590117202665,0.15216531133951142
65,0.6863136863136863,0.0027644001230015857,-0.9086910715695788,0.4217712838212698
66,0.4645354645354645,0.004536010085154078,-14.432667279300048,-0.07918678664666912
67,0.5334665334665335,0.0033123328741478213,-7.288039351163423,0.034053204972601614
68,0.6073926073926074,0.0029225576085656585,-10.285106034944707,0.16066843411199186
69,0.5454545454545454,0.0032457998019812975,-4.259621219375413,0.30098464637254635
70,0.5904095904095904,0.0037587433049372453,-2.796200403607955,0.44175456478584396
71,0.5704295704295704,0.0031726286971148375,-12.086066517561518,0.1072146648009161
72,0.6023976023976024,0.002727154573781046,-7.29044188027183,0.2889276348769587
73,0.4995004995004995,0.003824182984236367,-3.420640257393959,0.0944846192877078
74,0.5784215784215784,0.0031815826892258835,-23.403805489321126,-0.08053862377829307
75,0.6453546453546454,0.0028579738404160677,-2.8479026720112897,0.2894878084035597
76,0.5564435564435565,0.012612347555457508,-2.603321999014922,0.3022128677760497
77,0.6743256743256744,0.006857416413074364,-0.05025502639139434,0.3769582617466286
78,0.3256743256743257,0.019414595349744438,-1.9669194513918042,-0.44077091670975904
79,0.5244755244755245,0.004166273268665306,-3.7202234243515395,-0.00173260851962746
80,0.6013986013986014,0.0033605304725666677,-2.992181026836655,0.3562236912957622
81,0.4975024975024975,0.0033650823371633052,-13.57537696723612,-0.08572729952462904
82,0.4855144855144855,0.003985341660397527,-2.1404500844759804,0.08644478783264808
83,0.6443556443556444,0.004578178936172721,-1.105688513716431,0.4289557881137118
84,0.5604395604395604,0.0036983706673779956,-3.3590625010775454,0.09079837259743778
85,0.45254745254745254,0.0036592627114819753,-12.717537788396328,-0.12582299174010697
86,0.5134865134865135,0.003311719237207816,-10.009606894407574,-0.0028429932684150686
87,0.6523476523476524,0.004552494541687604,-0.515190193708609,0.4162799471418275
