,lookback,horizon,accuracy,mse,r_square,pcc
0,12,1,0.4755244755244755,0.015637144280732217,-4.313363006230542,-0.19329466224646397
1,12,3,0.4945054945054945,0.025810743724003982,-7.770261909996149,0.014871899299323782
2,12,6,0.5694305694305695,0.05035172435505833,-16.109069577220577,0.21086944377003902
3,12,9,0.6193806193806194,0.033278600907766194,-10.307773579879976,0.279788226420587
4,12,12,0.6253746253746254,0.11441726143515975,-37.8779711480234,0.2944678793044056
5,12,15,0.6373626373626373,0.1537349941841296,-51.237788191769006,0.31828378022763015
6,12,18,0.6043956043956044,0.09523496349074705,-31.359996353999044,0.29386095867596074
7,12,21,0.5434565434565435,0.2298043009894965,-77.08546430404132,0.09532799349818602
8,12,24,0.6423576423576424,3.56657829314773,-1210.891686961441,0.3027021296720515
9,18,1,0.47652347652347654,0.017482849563442093,-4.940517299462894,-0.1498713928339266
10,18,3,0.4985014985014985,0.03294255014242881,-10.193586508845579,-0.03990168364845046
11,18,6,0.5494505494505495,0.04358813157103959,-13.81086070719727,0.2143989513589879
12,18,9,0.5884115884115884,0.06653601818753627,-21.608349150755775,0.18506000049367624
13,18,12,0.5574425574425574,0.0488649731575554,-15.603884700080648,0.17132940464543112
14,18,15,0.5214785214785215,0.03316804638281215,-10.270208132345799,-0.11796162163609174
15,18,18,0.5584415584415584,0.12654371264302852,-41.99843176973306,0.1370824788058564
16,18,21,0.44755244755244755,0.03313876677684948,-10.260259181797919,-0.1687794177846612
17,18,24,0.5454545454545454,0.18648870307865176,-62.36720811861828,-0.06503724589362961
18,24,1,0.4805194805194805,0.015132471095635662,-4.141879531768221,-0.23311641474840772
19,24,3,0.4595404595404595,0.026196699750795704,-7.901406346471914,-0.256753514044981
20,24,6,0.5014985014985015,0.024609278644601072,-7.362014726778476,0.031975504551153125
21,24,9,0.4775224775224775,0.04461995245958212,-14.161464298224638,0.03640344081417515
22,24,12,0.45754245754245754,0.02781427886660484,-8.45104539048724,0.005847351658140182
23,24,15,0.6713286713286714,0.11489690036080767,-38.04094820304911,0.38217167019734555
24,24,18,0.48951048951048953,0.011862685388155481,-3.030835334405796,-0.10243995916555051
25,24,21,0.46253746253746253,0.017034111662740884,-4.788040138782267,-0.19932482684291714
26,24,24,0.6203796203796204,0.0304904716850135,-9.36039198623321,0.30003675164557175
27,30,1,0.4995004995004995,0.017437914748621598,-4.925248847725628,-0.17341953834437313
28,30,3,0.5174825174825175,0.025162769977772836,-7.550086175192993,-0.1895864045933101
29,30,6,0.5814185814185814,0.01304811983989727,-3.433635452452738,0.12084226199088266
30,30,9,0.5954045954045954,0.007567328094379983,-1.5713110035207083,0.12911200616906954
31,30,12,0.6303696303696303,0.015954428766842846,-4.421173461943249,0.26488229924785783
32,30,15,0.6013986013986014,0.02339285557311435,-6.948684950450531,0.26790220438706086
33,30,18,0.5744255744255744,0.03136148970627449,-9.656356188445685,0.21849611806425107
34,30,21,0.5094905094905094,0.03964900183162091,-12.47237934139192,0.04482531652328181
35,30,24,0.6043956043956044,0.03434521908538266,-10.670200981263203,0.2709440700329553
36,36,1,0.5504495504495505,0.012681304616718181,-3.3089948913648985,-0.11601762253262991
37,36,3,0.5504495504495505,0.017415016179622374,-4.917468116971227,-0.13782534896117798
38,36,6,0.6183816183816184,0.008381144629057464,-1.8478386476725976,0.19394451155658182
39,36,9,0.5244755244755245,0.01523915784914712,-4.178130744853279,0.06293002163939854
40,36,12,0.6773226773226774,0.008604492013838956,-1.9237301090885146,0.30889575731559066
41,36,15,0.5624375624375625,0.012172152882172571,-3.1359896455012928,0.11753000145799336
42,36,18,0.6153846153846154,0.030773117439421627,-9.456432507979292,0.3082402747311684
43,36,21,0.5404595404595405,0.03484821887556081,-10.841115850966583,0.1110461161450993
44,36,24,0.5974025974025974,1.6306356359138092,-553.0755338032825,0.2746495894117704
45,42,1,0.5844155844155844,0.009157072761391131,-2.111492148581666,-0.09800990869944001
46,42,3,0.5604395604395604,0.01423113867364658,-3.835614764919839,-0.21466932124094537
47,42,6,0.5954045954045954,0.0053125069446646415,-0.8051427654156169,0.04633554199279731
