,lookback,horizon,accuracy,mse,r_square,pcc
0,12,1,0.5134865134865135,0.009827013939963873,-2.3391322221573128,-0.15234100195770395
1,12,3,0.4865134865134865,0.015497640044167892,-4.265960703324975,-0.14145594341716156
2,12,6,0.5444555444555444,0.01742881217712825,-4.922155874624784,0.15097467512247206
3,12,9,0.5234765234765235,0.011528134258307161,-2.9171578262165925,0.10919500671948268
4,12,12,0.5924075924075924,0.013698908289522093,-3.654767598517246,0.20036612518890026
5,12,15,0.3886113886113886,0.06401535995111818,-20.75185182718519,0.09785647762070276
6,12,18,0.6043956043956044,0.01705349141764417,-4.794625207700497,0.26620542933397096
7,12,21,0.6043956043956044,0.04471023998128512,-14.192143197717309,0.06569529339839003
8,12,24,0.5994005994005994,4.566308177112871,-1550.5910391141733,0.25908095080579396
9,18,1,0.5354645354645354,0.009603076585937535,-2.2630402944219643,-0.18252028334534856
10,18,3,0.46553446553446554,0.01927855365332784,-5.55068163062484,-0.2031989041415571
11,18,6,0.5044955044955045,0.010029003733176662,-2.4077665632892433,0.10696120375505787
12,18,9,0.5484515484515484,0.022272445428964678,-6.567979515695052,0.003722701225640753
13,18,12,0.5204795204795205,0.016313334028676744,-4.543126288286321,0.11507031772898445
14,18,15,0.44555444555444557,0.019972949269418026,-5.786631105284895,-0.3675383744969817
15,18,18,0.5794205794205795,0.024783497020908474,-7.421212586634379,0.1516187854669097
16,18,21,0.44155844155844154,0.01260182623631954,-3.281988842266432,-0.13330363226620862
17,18,24,0.4325674325674326,0.02620697949364151,-7.90489931196292,-0.13423937216065554
18,24,1,0.5384615384615384,0.01011191417539376,-2.435938796569035,-0.2866642603151843
19,24,3,0.4305694305694306,0.013007757629033506,-3.419920731004689,-0.298310258112636
20,24,6,0.4725274725274725,0.00808284500521234,-1.7464790798604524,-0.07846108665641488
21,24,9,0.45454545454545453,0.012613373639443889,-3.285912547482515,-0.22176622184284017
22,24,12,0.4675324675324675,0.01050904329997733,-2.5708797526270457,-0.11829789845183818
23,24,15,0.6633366633366633,0.010192843553315714,-2.4634378817631015,0.321324988691452
24,24,18,0.5104895104895105,0.010354967344785243,-2.5185261089073285,-0.05597083964608342
25,24,21,0.5044955044955045,0.01052167529515788,-2.5751719926091194,-0.01998151926397108
26,24,24,0.6523476523476524,0.010905158312511347,-2.705476122400532,0.26267802456440087
27,30,1,0.4965034965034965,0.010717260560859183,-2.641630132067587,-0.2819745693342811
28,30,3,0.46153846153846156,0.014406878423695342,-3.895329574086361,-0.28264408168087235
29,30,6,0.5364635364635365,0.006348392061507385,-1.1571273451907742,0.011795626647527743
