,lookback,horizon,accuracy,mse,r_square,pcc
0,12,1,0.5164835164835165,0.003444925780371611,-3.6239046732678633,0.14881292427512424
1,12,3,0.5124875124875125,0.0037042591877643957,-4.013807623079048,0.004904129246485301
2,12,6,0.5114885114885115,0.0032170741451152895,-5.520491298936571,0.09295233105446972
3,12,9,0.4955044955044955,0.0037807701543792456,-17.817356936251016,-0.4091409101625632
4,12,12,0.3106893106893107,0.004116702727807438,-15.045865428011243,-0.46473435213091474
5,12,15,0.28471528471528473,0.0046030427113586455,-6.489410568863337,-0.3800760462155284
6,12,18,0.6193806193806194,0.0032688336818945743,-26.39918648977112,-0.17264605453256857
7,12,21,0.4405594405594406,0.0034180729174105085,-22.63339740545832,-0.2507676651580003
8,12,24,0.6193806193806194,0.003183139835022291,-39.14132490581851,-0.16581198053156238
9,18,1,0.4485514485514486,0.005037714500760444,-1.8375784724007174,-0.019887579982681224
10,18,3,0.32367632367632365,0.004313079416688059,-9.577097777102427,-0.3719428603405278
11,18,6,0.3956043956043956,0.00364313467849664,-12.135015579114672,-0.2023627608228062
12,18,9,0.5274725274725275,0.0033895878496426617,-21.482295262711496,-0.2219689778439149
13,18,12,0.42157842157842157,0.003987858408081346,-13.765935099538018,-0.4015983162944521
14,18,15,0.5644355644355644,0.0032924562010182403,-95.40543713670907,-0.4870556291810495
15,18,18,0.5644355644355644,0.003284307167608639,-38.66646634047426,-0.2618044015724459
16,18,21,0.5454545454545454,0.003357089961875126,-44.29269684543367,-0.32903345200442263
17,18,24,0.6573426573426573,0.0029682051289893715,-21.721393521197758,0.09253401018405555
18,24,1,0.44455544455544455,0.006403813361698294,-1.0509496162533254,0.014706082934911296
19,24,3,0.46553446553446554,0.0038247181646536843,-6.311835150827474,-0.1309274053080444
20,24,6,0.42357642357642356,0.003450789970012439,-8.385362508761899,-0.06679816333731606
21,24,9,0.2947052947052947,0.004364998524121232,-10.996227674523139,-0.4502712679721726
22,24,12,0.33666333666333664,0.0036053004813307254,-30.023801765815193,-0.4516941281357905
23,24,15,0.5644355644355644,0.003097181087322707,-92.83777572913677,-0.16662373030099548
24,24,18,0.5644355644355644,0.0028015305205526474,-69.3709240036934,0.30073537088156976
25,24,21,0.5644355644355644,0.0029728640263278756,-956.6962667166587,0.2836143821064177
26,24,24,0.5644355644355644,0.002875814347814601,-414.7311758292224,0.3558445997849189
27,30,1,0.46653346653346656,0.004876252174224706,-1.23301661635288,0.0713129251434878
28,30,3,0.45754245754245754,0.0035363204292236873,-6.7332962799963125,-0.04070569617595579
29,30,6,0.4755244755244755,0.003181760398536339,-9.52977483631116,0.034838889082810985
30,30,9,0.5314685314685315,0.0030101313107989067,-4.440275968638501,0.19767998900398343
31,30,12,0.5614385614385614,0.0030745228848746615,-8.655242424227652,0.10982583704527693
32,30,15,0.6353646353646354,0.002907464980641306,-42.17548756355566,0.11946730073479522
33,30,18,0.3886113886113886,0.003684765046745992,-18.226778446439212,-0.21147424464989895
34,30,21,0.4025974025974026,0.0038623765554695096,-39.32607277936763,-0.4609701227782733
35,30,24,0.5644355644355644,0.002812360602820615,-271.4044743156252,0.4538106634816792
36,36,1,0.5104895104895105,0.004025222625090851,-1.816533238584439,0.09447358173796849
37,36,3,0.43356643356643354,0.0035233696379541987,-6.975373021251561,-0.03498029582435609
38,36,6,0.6413586413586414,0.0037313754937456037,-1.270892625070974,0.19937910228475403
39,36,9,0.4085914085914086,0.0037979005203569167,-3.103089055727378,0.02266322404056112
40,36,12,0.5324675324675324,0.0032538385108449733,-42.13225400865904,-0.18434160787725326
41,36,15,0.5854145854145855,0.0027481179315654893,-16.33028707288403,0.25997462960317075
42,36,18,0.5584415584415584,0.0031347427196209816,-17.997468434583208,0.08110058286214641
43,36,21,0.5914085914085914,0.003120649838248226,-35.71170382561811,0.09612173245825104
44,36,24,0.6193806193806194,0.0026425486913131007,-9.599338158983128,0.3210123890948421
45,42,1,0.4825174825174825,0.004673431322995098,-1.6654406497947152,0.014373767947310576
46,42,3,0.4825174825174825,0.007261662310635032,-1.0494180537578823,-0.10919654298877864
47,42,6,0.5354645354645354,0.004493626474151723,-2.1441962232072798,-0.013217294401506742
48,42,9,0.4435564435564436,0.003561201513571929,-21.25059921211126,-0.17161834482678556
49,42,12,0.6443556443556444,0.0028866858272903117,-32.48859084093435,0.1599360035151694
50,42,15,0.3196803196803197,0.004017389309825036,-14.57471083659542,-0.25503631643440816
51,42,18,0.36063936063936064,0.0033849488417163295,-36.28846903222257,-0.28992044329108024
52,42,21,0.5494505494505495,0.002936174161649114,-50.30744892421358,0.220810799912604
53,42,24,0.5374625374625375,0.0033180573524293345,-34.08440547491255,-0.08197349691346578
54,48,1,0.5134865134865135,0.005029123276865637,-1.1210052281376548,0.05541003013035016
55,48,3,0.4145854145854146,0.005589348969048116,-1.949256947375515,-0.15750872207683442
56,48,6,0.5394605394605395,0.0031643072965587553,-5.51008876751099,0.111826869939983
57,48,9,0.4595404595404595,0.0030487716478746854,-34.56835366205303,0.04660216888987282
58,48,12,0.44155844155844154,0.00310288097398202,-48.59279682911024,-0.045474673112068244
59,48,15,0.46353646353646355,0.0059338521652075515,-2.19886101610894,-0.18463776900324236
60,48,18,0.4005994005994006,0.0030711528518253756,-29.14414131603354,0.02774919578868166
61,48,21,0.5604395604395604,0.0029853705115214695,-206.73001041525924,0.016884255757846415
62,48,24,0.5404595404595405,0.0030547368476465013,-30.873827758840736,0.07216802195775965
63,54,1,0.5794205794205795,0.004100549764244705,-1.8733024545321655,0.06629384342473016
64,54,3,0.6163836163836164,0.0027975978868606255,-8.083956096969969,0.24073560692871823
65,54,6,0.5654345654345654,0.002830682926373411,-4.318715345746973,0.26167838947911093
66,54,9,0.5324675324675324,0.0031795668284993962,-17.510725030287848,-0.036204230901908496
