,lookback,horizon,accuracy,mse,r_square,pcc
0,12,1,0.577027027027027,0.010186742652196552,-2.210737168106005,-0.01743815634737195
1,12,3,0.5918918918918918,0.016104802785626263,-4.07603761617337,0.14696547597354226
2,12,6,0.5351351351351351,0.037389224409891994,-10.784627981508004,0.12481891883334803
3,12,9,0.4837837837837838,0.01090576130724251,-2.43736308761128,0.09674282938796408
4,12,12,0.6148648648648649,0.08732530931147367,-26.523873518316893,0.20258462360155238
5,12,15,0.6243243243243243,0.6567746356180003,-206.0073629663442,0.2557546105351124
6,12,18,0.6108108108108108,0.02780499336634523,-7.763795131411845,0.2533645810418835
7,12,21,0.6459459459459459,0.1071085877327857,-32.759321836096824,0.26775692562573483
8,12,24,0.6459459459459459,0.12395253390907232,-38.068328443240176,0.2556736179312885
9,18,1,0.5554054054054054,0.007113254912870653,-1.2420112802242778,-0.02995873839811437
10,18,3,0.47297297297297297,0.012364725569387223,-2.897210846933668,0.050064695230794175
11,18,6,0.5324324324324324,0.025330162607124323,-6.9837586295876655,0.09088721249935505
12,18,9,0.6243243243243243,0.03953494594790106,-11.460933266692146,0.20551578972715612
13,18,12,0.5364864864864864,0.006425927075105735,-1.0253739202032213,0.1342695720705596
14,18,15,0.5432432432432432,0.0056302848131952596,-0.7745971734007435,-0.04106078762418892
15,18,18,0.6486486486486487,0.06501325354220036,-19.491385391230207,0.25969788337618926
16,18,21,0.4135135135135135,0.006368232051358237,-1.0071891516775429,0.08336930053105221
17,18,24,0.4243243243243243,0.007642055388637691,-1.4086827472502228,0.06716214614001495
18,24,1,0.5283783783783784,0.0054355089907666245,-0.7132062073312133,-0.05372590649011945
19,24,3,0.5108108108108108,0.007254250961047533,-1.2864515167055592,0.03726202736927686
20,24,6,0.5608108108108109,0.012041037684520995,-2.7951883694558926,0.07975468119644483
21,24,9,0.3621621621621622,0.006131440581182446,-0.9325553653592107,-0.28709280678816934
22,24,12,0.6635135135135135,0.023418608267678345,-6.381259992283805,0.19244997614168713
23,24,15,0.6432432432432432,0.005117317057292845,-0.6129159867693454,0.2650986609815271
24,24,18,0.47162162162162163,0.010669390473639939,-2.3628618808157658,0.02540045372683209
25,24,21,0.6459459459459459,0.005836685949225588,-0.8396522966740287,0.17802578419717358
26,24,24,0.6391891891891892,0.018582881505179408,-4.857097835520932,0.16509282578559026
27,30,1,0.5824324324324325,0.004661035715371761,-0.4691016671542907,0.05751603024891554
28,30,3,0.5135135135135135,0.005270084143592584,-0.661066311047938,0.06966744604761571
29,30,6,0.5864864864864865,0.007534218628081572,-1.3746939142123118,0.12151841082209666
30,30,9,0.6364864864864865,0.003681405900266612,-0.1603342852999261,0.21609548390219874
31,30,12,0.5283783783783784,0.006630159805303906,-1.089745588378194,0.14037607667588756
32,30,15,0.5635135135135135,0.012793868866517266,-3.0324715854821065,0.18676466638014022
33,30,18,0.6702702702702703,0.01030082064294942,-2.2466931608584186,0.2083418291652422
34,30,21,0.3810810810810811,0.004826397539198488,-0.521221699246373,-0.3574661069042121
35,30,24,0.6527027027027027,0.011359337274215188,-2.5803247060050434,0.3098027587477282
36,36,1,0.6148648648648649,0.004448108086997501,-0.4019894730133613,0.08028367216679748
37,36,3,0.5297297297297298,0.005347659436103616,-0.6855170980655287,0.09679264837994005
38,36,6,0.6040540540540541,0.008126811696419031,-1.5614720291637867,0.11290939449902646
39,36,9,0.6027027027027027,0.01056834103573817,-2.3310123291813714,0.2100433433807836
40,36,12,0.6621621621621622,0.014284768043989662,-3.5023848410189107,0.19620920176897347
41,36,15,0.4864864864864865,0.00401606560576679,-0.26581494696022,0.1039883088772953
42,36,18,0.6891891891891891,0.014917237433443644,-3.7017314865308917,0.2939011237280794
43,36,21,0.6756756756756757,0.0032159521292456747,-0.013628927790007905,0.2858830151675047
44,36,24,0.7040540540540541,0.01479858000454171,-3.664332110670034,0.3131320730161402
45,42,1,0.5797297297297297,0.004490733752939299,-0.4154245635646172,0.08034063073405054
46,42,3,0.5554054054054054,0.005207030681619759,-0.64119262808116,0.09785885477981182
47,42,6,0.6445945945945946,0.007467506501111721,-1.353667064615859,0.12407202884327166
48,42,9,0.5608108108108109,0.004203830491938365,-0.32499615134318094,-0.09356927149974947
49,42,12,0.6162162162162163,0.004097031289827492,-0.2913343440855385,0.13896416897386477
50,42,15,0.6189189189189189,0.004161847370105844,-0.3117635828663745,0.13029596232685348
51,42,18,0.6,0.0046046974751860785,-0.4513445402761662,0.07324161231085669
52,42,21,0.6567567567567567,0.005018932644807661,-0.581906418675433,0.2010187671834039
53,42,24,0.6364864864864865,0.005251271650445695,-0.6551368424205517,0.16063865649300507
54,48,1,0.6216216216216216,0.004312193639921619,-0.3591508952845901,0.1322195792262033
55,48,3,0.6243243243243243,0.004720490011930468,-0.48784093703497966,0.14108854022415696
56,48,6,0.6878378378378378,0.0060791920736358975,-0.9160872723794007,0.1581293456148695
57,48,9,0.6581081081081082,0.00399827891441859,-0.26020879856135193,0.24458144884095087
58,48,12,0.6783783783783783,0.011079982864213038,-2.4922755996427832,0.21716580887330328
59,48,15,0.6702702702702703,0.004159731674526091,-0.3110967413973944,0.2892313323065313
60,48,18,0.6891891891891891,0.005412987921784718,-0.7061078407861341,0.22423025106333375
61,48,21,0.6432432432432432,0.0059343296259893085,-0.8704283938937032,0.20576918783008472
62,48,24,0.6527027027027027,0.006828498278511619,-1.1522594585657444,0.21696986278504715
