,lookback,horizon,accuracy,mse,r_square,pcc
0,12,1,0.4205794205794206,0.004992360532834462,-2.147853509635405,-0.0080626345106028
1,12,3,0.4915084915084915,0.006273414412851082,-1.0416008118455737,-0.012109752619377061
2,12,6,0.40559440559440557,0.004045901899131263,-6.362658543115042,-0.02977866450608661
3,12,9,0.5304695304695305,0.0048434476677953016,-2.78133260713008,-0.0866963260216421
4,12,12,0.3006993006993007,0.004980650954539978,-5.371830761199968,-0.16118624143521865
5,12,15,0.28471528471528473,0.005296165795125939,-5.457564793598769,-0.45193717954461354
6,12,18,0.38961038961038963,0.006166300578943251,-3.970037250484978,-0.3841654372882216
7,12,21,0.4125874125874126,0.010372440672378774,-2.2408543189763197,-0.42601513052059703
8,12,24,0.38461538461538464,0.004037442976476052,-11.78175492584268,-0.3569985947333635
9,18,1,0.34665334665334663,0.0058922254689897455,-2.258074844434748,-0.1561596130428791
10,18,3,0.33466533466533466,0.006086751541564931,-2.041671307641218,-0.14245071806607273
11,18,6,0.3336663336663337,0.004981600279164054,-5.770875513503971,-0.20910822837800366
12,18,9,0.37462537462537465,0.00635323279592629,-1.0779047504563755,-0.05879091872693997
13,18,12,0.2787212787212787,0.004912999597835951,-5.579726576385238,-0.29546854621491714
14,18,15,0.4015984015984016,0.008820246055926467,-1.3148796266610963,-0.26025071905614416
15,18,18,0.32967032967032966,0.0036350615647770656,-19.487118075864558,-0.3432654320464704
16,18,21,0.5474525474525475,0.006873812571686312,-2.407358714955723,-0.24730635560654096
17,18,24,0.5034965034965035,0.0032071405135001814,-16.51307564159577,-0.03339499357932983
18,24,1,0.35264735264735264,0.005801450165376574,-2.108164049334463,-0.1481962415054176
19,24,3,0.4255744255744256,0.005355391007987488,-2.127698904204576,-0.09843290542614441
20,24,6,0.33966033966033965,0.006100903999364824,-2.5403564683205913,-0.11006568275534802
21,24,9,0.44555444555444557,0.0038919743348234084,-1.5490182787829383,0.15853565829084382
22,24,12,0.3046953046953047,0.007385106526446865,-1.055773469630204,0.07694623033972231
23,24,15,0.4565434565434565,0.005085886709539156,-3.7919906374725505,-0.15815919581291346
24,24,18,0.41058941058941056,0.004150310134199401,-12.071788151819796,-0.4027419382242346
25,24,21,0.6373626373626373,0.0035963462399268456,-5.000806590538029,0.03173432212101842
26,24,24,0.6413586413586414,0.0028672058369428382,-28.71161492466052,0.16546332865509394
27,30,1,0.4005994005994006,0.006021826425138351,-1.403803823153516,-0.07961452273446773
28,30,3,0.3956043956043956,0.006078222512407495,-2.0423662364477977,-0.1587911506329333
29,30,6,0.32867132867132864,0.004500300877077549,-4.090051435249708,-0.07103464994620537
30,30,9,0.4945054945054945,0.006503909677829811,-1.4083728666869773,0.06856921488864202
31,30,12,0.3646353646353646,0.003784898873765517,-4.797352696668647,-0.03344263274103714
32,30,15,0.5744255744255744,0.003104642990023039,-33.07549486526757,-0.06502891395877547
33,30,18,0.6043956043956044,0.0026587750537214417,-2.407711321852472,0.35821785082527235
34,30,21,0.5174825174825175,0.00411942936334884,-3.6855291549618627,-0.08033171125500704
35,30,24,0.5644355644355644,0.002669790793524637,-63.579034446199216,0.45226558623252294
36,36,1,0.43756243756243757,0.004778451507460169,-1.3587354344613978,0.04481891292347019
37,36,3,0.4855144855144855,0.005040704565438527,-1.8424978722280607,-0.06978523932149766
38,36,6,0.5764235764235764,0.004182287792237798,-0.8467597264800701,0.24269391927659692
39,36,9,0.4965034965034965,0.006371130634906289,-0.707505818409897,0.09071163837271054
40,36,12,0.5354645354645354,0.004642268579254302,-1.0526009920945683,0.16340379674361688
41,36,15,0.7152847152847153,0.00282683108064261,-0.6662592571590982,0.4238261995985977
42,36,18,0.5984015984015985,0.002876336526619001,-11.749262303119279,0.18133361229880152
43,36,21,0.7072927072927073,0.003248714074176813,-1.6564806486787198,0.32085370175152245
44,36,24,0.6193806193806194,0.0037191023567556074,-19.909215904299767,-0.16757830127111673
45,42,1,0.4595404595404595,0.004836446513422988,-1.3778478791316222,0.03775848961083113
46,42,3,0.5414585414585414,0.005165009339887432,-1.3391761676459666,-0.00222068505558913
47,42,6,0.6443556443556444,0.003064709692432563,-2.6010185150088243,0.2364265391910747
48,42,9,0.5994005994005994,0.0037126279194682516,-1.4382715917280136,0.20166556512300593
49,42,12,0.7182817182817183,0.002440490736975144,-1.50018978003708,0.45254406938671055
50,42,15,0.5684315684315684,0.003872855401744415,-6.727931815164247,-0.17650878852012836
51,42,18,0.45854145854145856,0.003911532829093204,-8.155601397241831,-0.19439784485574296
52,42,21,0.5494505494505495,0.003715199274117755,-1.8102693424284304,0.38665091129644236
53,42,24,0.6673326673326674,0.004032388232766852,-1.0620667657213012,0.30576373015095104
54,48,1,0.4675324675324675,0.004663905499821537,-0.8864014883393256,0.1462476460194707
55,48,3,0.5514485514485514,0.004886358774981711,-1.3083877468508462,0.04268325006048186
56,48,6,0.5834165834165834,0.003308654641717664,-2.2487968222280323,0.20580463848019773
57,48,9,0.6683316683316683,0.00428241142374659,-1.944806919679047,0.18502508859973182
58,48,12,0.6073926073926074,0.004250693232972381,-0.6046027259323745,0.32197248981614857
59,48,15,0.5534465534465535,0.013696681257235206,-0.8395034027689416,0.07461035007701093
60,48,18,0.5024975024975025,0.005613178575571672,-1.5713484958385204,0.07237488762975688
61,48,21,0.4825174825174825,0.026569496969893216,-5.012246014432622,0.005935516799598236
62,48,24,0.5614385614385614,0.006064753979150103,-1.1882195529517978,0.2959390942366705
63,54,1,0.45754245754245754,0.004664998606866533,-0.9070587255134914,0.15021283081770992
64,54,3,0.5514485514485514,0.004355792890137709,-1.7435639377559102,0.0553336411314359
65,54,6,0.6853146853146853,0.0037810627957937156,-1.4404692723354677,0.17737680452527005
66,54,9,0.5594405594405595,0.005868163584017363,-0.44019305726306124,0.17956648808398137
67,54,12,0.7232767232767233,0.003771422088428633,-1.1236523683382478,0.34280070649452743
68,54,15,0.6333666333666333,0.006067597723373314,-0.21917974499999127,0.30373140985999153
69,54,18,0.6973026973026973,0.004674889041215568,-1.0831906605219075,0.2704633718742032
70,54,21,0.5944055944055944,0.0029941220611322235,-40.08259586612304,0.24429163318809194
71,54,24,0.43756243756243757,0.006864462029012582,-1.767061296903503,0.4522655844181235
72,60,1,0.45254745254745254,0.0064736387930324135,-0.6384058149154255,0.0802021536959149
73,60,3,0.5714285714285714,0.0047312878262734635,-1.6298571009582403,0.04498547632334958
74,60,6,0.6683316683316683,0.003979823440564579,-1.9453894506603064,0.19394721643559337
75,60,9,0.5434565434565435,0.0056520087902023584,-0.3662339359775797,0.2672813722891358
76,60,12,0.4825174825174825,0.009331345805647786,-0.1146683705252094,0.2085243475084198
77,60,15,0.6163836163836164,0.0035295877921729404,-3.3064980487461746,0.33892573605300336
78,60,18,0.43756243756243757,0.009097206351033154,-1.1805460078646566,0.34767187612086753
79,60,21,0.5974025974025974,0.003080246279897226,-27.561048409078133,0.38603449570412485
80,60,24,0.6173826173826173,0.01324025454818633,-1.4360803586170703,0.29857424002007726
